WELL,DEPTH_MD,GROUP,FORMATION,GR,RHOB,NPHI,DTC,CALI,RDEP,WASHOUT_FLAG,FORCE_2020_LITHOFACIES_LITHOLOGY,LITHOLOGY,LITHOLOGY_CODE
15/9-23,2061.984,HORDALAND GP.,Skade Fm.,94.986434937,2.2303812504,0.4081778526,134.97593689,12.591950417,0.4679840207,0,65000,Shale,5
15/9-23,2062.136,HORDALAND GP.,Skade Fm.,96.354873657,2.2315824032,0.4089766145,135.15240479,12.540893555,0.4479865432,0,65000,Shale,5
15/9-23,2062.288,HORDALAND GP.,Skade Fm.,98.429985046,2.2361133099,0.4102838337,135.74452209,12.478433609,0.4406915009,0,65000,Shale,5
15/9-23,2062.44,HORDALAND GP.,Skade Fm.,101.83374786,2.2349488735,0.4157274067,136.65283203,12.469054222,0.4359479249,0,65000,Shale,5
15/9-23,2062.592,HORDALAND GP.,Skade Fm.,98.840278625,2.238389492,0.4167014956,137.65312195,12.517735481,0.4337770641,0,65000,Shale,5
15/9-23,2062.744,HORDALAND GP.,Skade Fm.,92.741104126,2.2358467579,0.420676887,136.92642212,12.527234077,0.430740267,0,65000,Shale,5
15/9-23,2062.896,HORDALAND GP.,Skade Fm.,94.00504303,2.2336075306,0.4113919437,136.12480164,12.548027992,0.4295769334,0,65000,Shale,5
15/9-23,2063.048,HORDALAND GP.,Skade Fm.,96.312637329,2.2348542213,0.4079960883,135.43284607,12.608007431,0.4292779565,0,65000,Shale,5
15/9-23,2063.2,HORDALAND GP.,Skade Fm.,92.493171692,2.2416687012,0.4140000045,134.80392456,12.6770401,0.428609997,0,65000,Shale,5
15/9-23,2063.352,HORDALAND GP.,Skade Fm.,98.63053894,2.2455911636,0.4215407968,134.69578552,12.683336258,0.4293558002,0,65000,Shale,5
15/9-23,2063.504,HORDALAND GP.,Skade Fm.,101.05290222,2.236451149,0.4143376648,135.01968384,12.832221031,0.4321188629,0,65000,Shale,5
15/9-23,2063.656,HORDALAND GP.,Skade Fm.,98.866172791,2.2345778942,0.3902804554,135.92962646,13.017424583,0.4402226508,0,65000,Shale,5
15/9-23,2063.808,HORDALAND GP.,Skade Fm.,95.412231445,2.2356362343,0.4079678059,136.86341858,13.136852264,0.440137893,0,65000,Shale,5
15/9-23,2063.96,HORDALAND GP.,Skade Fm.,92.166679382,2.2437708378,0.415905863,137.7953949,13.14913559,0.4348972142,0,65000,Shale,5
15/9-23,2064.112,HORDALAND GP.,Skade Fm.,90.93196106,2.242249012,0.4270744622,137.11080933,13.10148716,0.4301938415,0,65000,Shale,5
15/9-23,2064.264,HORDALAND GP.,Skade Fm.,82.733528137,2.2371208668,0.4356261194,136.23271179,13.020307541,0.4256209135,0,65000,Shale,5
15/9-23,2064.416,HORDALAND GP.,Skade Fm.,79.135055542,2.2375907898,0.4157843292,135.96278381,12.991677284,0.42437163,0,65000,Shale,5
15/9-23,2064.568,HORDALAND GP.,Skade Fm.,77.94669342,2.2490098476,0.401873678,136.68309021,13.020957947,0.4291837215,0,65000,Shale,5
15/9-23,2064.72,HORDALAND GP.,Skade Fm.,80.261894226,2.2439050674,0.3990594149,137.01914978,13.074052811,0.4457616508,0,65000,Shale,5
15/9-23,2064.872,HORDALAND GP.,Skade Fm.,81.850952148,2.2457756996,0.416394949,136.09393311,13.15118885,0.4476560056,0,65000,Shale,5
15/9-23,2065.024,HORDALAND GP.,Skade Fm.,79.470489502,2.2611625195,0.4151269495,135.28642273,13.097695351,0.4441641867,0,65000,Shale,5
15/9-23,2065.176,HORDALAND GP.,Skade Fm.,79.443939209,2.2696244717,0.4135694206,134.90591431,12.933362007,0.4466354549,0,65000,Shale,5
15/9-23,2065.328,HORDALAND GP.,Skade Fm.,77.664955139,2.2698483467,0.3916141689,135.06158447,12.896169662,0.4656677842,0,65000,Shale,5
15/9-23,2065.48,HORDALAND GP.,Skade Fm.,75.755470276,2.278624773,0.3943394423,135.62312317,12.926223755,0.474527806,0,65000,Shale,5
15/9-23,2065.632,HORDALAND GP.,Skade Fm.,73.719238281,2.2812786102,0.4044987857,135.26435852,12.926272392,0.4629987478,0,65000,Shale,5
15/9-23,2065.784,HORDALAND GP.,Skade Fm.,74.443115234,2.2684385777,0.4133194983,134.79310608,12.880604744,0.4467548728,0,65000,Shale,5
15/9-23,2065.936,HORDALAND GP.,Skade Fm.,74.833427429,2.2506406307,0.4142285883,134.78762817,12.717268944,0.4375500381,0,65000,Shale,5
15/9-23,2066.088,HORDALAND GP.,Skade Fm.,74.026550293,2.2398006916,0.4044219851,135.26499939,12.615756035,0.4356688261,0,65000,Shale,5
15/9-23,2066.24,HORDALAND GP.,Skade Fm.,74.327827454,2.2381534576,0.4075910747,136.22065735,12.596187592,0.4385079443,0,65000,Shale,5
15/9-23,2066.392,HORDALAND GP.,Skade Fm.,74.598335266,2.2425243855,0.4147879779,136.65657043,12.606190681,0.4425966144,0,65000,Shale,5
15/9-23,2066.544,HORDALAND GP.,Skade Fm.,77.621635437,2.2497706413,0.4199312329,136.10679626,12.674793243,0.4457355738,0,65000,Shale,5
15/9-23,2066.696,HORDALAND GP.,Skade Fm.,83.294281006,2.2471501827,0.4181120396,136.17350769,12.795667648,0.4569671154,0,65000,Shale,5
15/9-23,2066.848,HORDALAND GP.,Skade Fm.,85.585411072,2.2411205769,0.4188636541,135.56359863,12.93138504,0.4713546634,0,65000,Shale,5
15/9-23,2067.0,HORDALAND GP.,Skade Fm.,87.264022827,2.2390639782,0.4380095899,135.07073975,12.946768761,0.4793272018,0,65000,Shale,5
15/9-23,2067.152,HORDALAND GP.,Skade Fm.,82.523979187,2.2318732738,0.4323448837,135.15519714,12.893651962,0.480866164,0,65000,Shale,5
15/9-23,2067.304,HORDALAND GP.,Skade Fm.,80.393890381,2.221997261,0.4145286083,136.30357361,12.854924202,0.4806666076,0,65000,Shale,5
15/9-23,2067.456,HORDALAND GP.,Skade Fm.,78.276283264,2.2075664997,0.4130553007,137.2350769,12.963118553,0.4807329476,0,65000,Shale,5
15/9-23,2067.608,HORDALAND GP.,Skade Fm.,82.995040894,2.2296783924,0.4110977948,136.52458191,12.978155136,0.4761041403,0,65000,Shale,5
15/9-23,2067.76,HORDALAND GP.,Skade Fm.,85.280563354,2.2520008087,0.4107464552,135.59356689,12.773827553,0.4594085813,0,65000,Shale,5
15/9-23,2067.912,HORDALAND GP.,Skade Fm.,85.05582428,2.2365758419,0.4219700694,135.79434204,12.591030121,0.4435989261,0,65000,Shale,5
15/9-23,2068.064,HORDALAND GP.,Skade Fm.,86.017784119,2.2176008224,0.4232138991,136.55880737,12.614783287,0.4384151101,0,65000,Shale,5
15/9-23,2068.216,HORDALAND GP.,Skade Fm.,83.756866455,2.2232172489,0.4283537865,137.3356781,12.69348526,0.4377396703,0,65000,Shale,5
15/9-23,2068.368,HORDALAND GP.,Skade Fm.,80.279197693,2.2235162258,0.4181744456,137.46166992,12.72571373,0.4349433482,0,65000,Shale,5
15/9-23,2068.52,HORDALAND GP.,Skade Fm.,81.405769348,2.2170841694,0.4080463052,137.31782532,12.829441071,0.4302714765,0,65000,Shale,5
15/9-23,2068.672,HORDALAND GP.,Skade Fm.,80.515419006,2.2553155422,0.3903563917,137.12745667,12.759600639,0.4591281712,0,65000,Shale,5
15/9-23,2068.824,HORDALAND GP.,Skade Fm.,75.235801697,2.3542280197,0.3964719474,136.30822754,12.755109787,0.5155342221,0,65000,Shale,5
15/9-23,2068.976,HORDALAND GP.,Skade Fm.,67.496841431,2.4563171864,0.4104810655,134.86808777,12.854868889,0.4533807933,0,65000,Shale,5
15/9-23,2069.128,HORDALAND GP.,Skade Fm.,71.267494202,2.5038716793,0.4300484955,132.8142395,12.954628944,0.4015895426,0,65000,Shale,5
15/9-23,2069.28,HORDALAND GP.,Skade Fm.,76.017845154,2.3424940109,0.4391202927,132.21150208,13.054388046,0.4002226591,0,65000,Shale,5
15/9-23,2069.432,HORDALAND GP.,Skade Fm.,78.540596008,2.2285618782,0.4396566749,132.7303009,12.973373413,0.4037897587,0,65000,Shale,5
15/9-23,2069.584,HORDALAND GP.,Skade Fm.,79.737617493,2.2188980579,0.4392845035,134.04032898,12.881691933,0.4074191749,0,65000,Shale,5
15/9-23,2069.736,HORDALAND GP.,Skade Fm.,81.255218506,2.2207231522,0.4344913065,135.5957489,12.7981987,0.4066891074,0,65000,Shale,5
15/9-23,2069.888,HORDALAND GP.,Skade Fm.,79.226196289,2.2112982273,0.4442194104,137.33595276,12.740233421,0.4026757181,0,65000,Shale,5
15/9-23,2070.04,HORDALAND GP.,Skade Fm.,78.066345215,2.2054817677,0.4397972226,139.66075134,12.727624893,0.3998461068,0,65000,Shale,5
15/9-23,2070.192,HORDALAND GP.,Skade Fm.,78.832748413,2.2079350948,0.422077924,140.69064331,12.762555122,0.4047502279,0,65000,Shale,5
15/9-23,2070.344,HORDALAND GP.,Skade Fm.,80.753913879,2.215890646,0.4162752032,139.57469177,12.7733078,0.4205991924,0,65000,Shale,5
15/9-23,2070.496,HORDALAND GP.,Skade Fm.,80.318557739,2.2191214561,0.4252619147,138.69174194,12.78808403,0.424241364,0,65000,Shale,5
15/9-23,2070.648,HORDALAND GP.,Skade Fm.,83.12828064,2.2174642086,0.4337465465,138.77459717,12.819117546,0.4156287909,0,65000,Shale,5
15/9-23,2070.8,HORDALAND GP.,Skade Fm.,85.437965393,2.2244365215,0.4280027747,139.22839355,12.831960678,0.4089514315,0,65000,Shale,5
15/9-23,2070.952,HORDALAND GP.,Skade Fm.,85.243652344,2.2277109623,0.4367527962,139.34661865,12.84469986,0.4051094651,0,65000,Shale,5
15/9-23,2071.104,HORDALAND GP.,Skade Fm.,86.077125549,2.2279820442,0.4326995909,140.0559845,12.84366703,0.4034394324,0,65000,Shale,5
15/9-23,2071.256,HORDALAND GP.,Skade Fm.,88.177017212,2.2344677448,0.4154388905,141.11131287,12.804175377,0.4057743251,0,65000,Shale,5
15/9-23,2071.408,HORDALAND GP.,Skade Fm.,88.301429749,2.2479217052,0.4238948524,141.62538147,12.76307106,0.4113171101,0,65000,Shale,5
15/9-23,2071.56,HORDALAND GP.,Skade Fm.,89.818229675,2.2464914322,0.4308305085,141.07867432,12.817158699,0.4084424078,0,65000,Shale,5
15/9-23,2071.712,HORDALAND GP.,Skade Fm.,88.966087341,2.2373991013,0.4132387936,139.7406311,12.852352142,0.3995053172,0,65000,Shale,5
15/9-23,2071.864,HORDALAND GP.,Skade Fm.,86.054084778,2.2401924133,0.4112383723,138.41075134,12.812521935,0.3950179219,0,65000,Shale,5
15/9-23,2072.016,HORDALAND GP.,Skade Fm.,88.08972168,2.2307195663,0.4172656834,138.74958801,12.789816856,0.3937556148,0,65000,Shale,5
15/9-23,2072.168,HORDALAND GP.,Skade Fm.,87.520042419,2.2230894566,0.4113904834,139.84422302,12.832138062,0.3939991295,0,65000,Shale,5
15/9-23,2072.32,HORDALAND GP.,Skade Fm.,87.964416504,2.2263867855,0.4038219154,139.46601868,12.883673668,0.3953115642,0,65000,Shale,5
15/9-23,2072.472,HORDALAND GP.,Skade Fm.,86.237922668,2.2321152687,0.4224914312,137.85606384,12.866533279,0.3953225911,0,65000,Shale,5
15/9-23,2072.624,HORDALAND GP.,Skade Fm.,81.850952148,2.2285854816,0.4396104813,136.43338013,12.843448639,0.3948999941,0,65000,Shale,5
15/9-23,2072.776,HORDALAND GP.,Skade Fm.,82.289146423,2.2251873016,0.4297605157,135.83361816,12.841312408,0.3961012065,0,65000,Shale,5
15/9-23,2072.928,HORDALAND GP.,Skade Fm.,83.480354309,2.2250480652,0.416606158,136.47737122,12.857225418,0.4069015086,0,65000,Shale,5
15/9-23,2073.08,HORDALAND GP.,Skade Fm.,85.349960327,2.2250635624,0.404794842,137.40007019,12.918524742,0.4182542264,0,65000,Shale,5
15/9-23,2073.232,HORDALAND GP.,Skade Fm.,86.262992859,2.2288484573,0.4063341916,136.7848053,12.909498215,0.4219339192,0,65000,Shale,5
15/9-23,2073.384,HORDALAND GP.,Skade Fm.,90.030021667,2.2325494289,0.4551458955,135.80502319,12.827618599,0.4223875701,0,65000,Shale,5
15/9-23,2073.536,HORDALAND GP.,Skade Fm.,94.975379944,2.2380170822,0.4522124827,135.95675659,12.809371948,0.4195602834,0,65000,Shale,5
15/9-23,2073.688,HORDALAND GP.,Skade Fm.,95.263259888,2.2495644093,0.4254909456,137.27088928,12.797003746,0.4120607972,0,65000,Shale,5
15/9-23,2073.84,HORDALAND GP.,Skade Fm.,95.596366882,2.2480237484,0.4378012419,137.3147583,12.754706383,0.4038672447,0,65000,Shale,5
15/9-23,2073.992,HORDALAND GP.,Skade Fm.,91.337036133,2.2416551113,0.4503064156,136.61616516,12.683627129,0.3994863629,0,65000,Shale,5
15/9-23,2074.144,HORDALAND GP.,Skade Fm.,86.624984741,2.2355017662,0.43272084,136.13088989,12.654903412,0.3978966177,0,65000,Shale,5
15/9-23,2074.296,HORDALAND GP.,Skade Fm.,88.336761475,2.2240717411,0.3950786293,135.89237976,12.759967804,0.3971817791,0,65000,Shale,5
15/9-23,2074.448,HORDALAND GP.,Skade Fm.,88.976455688,2.2200496197,0.3779000044,135.85255432,12.822928429,0.3973803222,0,65000,Shale,5
15/9-23,2074.6,HORDALAND GP.,Skade Fm.,86.133026123,2.2241837978,0.3779000044,135.74873352,12.774147987,0.4003510177,0,65000,Shale,5
15/9-23,2074.752,HORDALAND GP.,Skade Fm.,87.795539856,2.2445509434,0.3769855499,135.51245117,12.613917351,0.4307863414,0,65000,Shale,5
15/9-23,2074.904,HORDALAND GP.,Skade Fm.,90.546669006,2.2616186142,0.3787675798,135.16003418,12.492074013,0.4521649778,0,65000,Shale,5
15/9-23,2075.056,HORDALAND GP.,Skade Fm.,88.49282074,2.2604835033,0.398044914,134.96881104,12.495822906,0.437715292,0,65000,Shale,5
15/9-23,2075.208,HORDALAND GP.,Skade Fm.,89.319076538,2.2504091263,0.4115679264,134.88873291,12.543348312,0.4210473895,0,65000,Shale,5
15/9-23,2075.36,HORDALAND GP.,Skade Fm.,93.051879883,2.2431247234,0.367467761,135.12147522,12.594382286,0.4159696996,0,65000,Shale,5
15/9-23,2075.512,HORDALAND GP.,Skade Fm.,94.737884521,2.2459552288,0.3316676915,134.72190857,12.649870872,0.4281659722,0,65000,Shale,5
15/9-23,2077.488,HORDALAND GP.,Skade Fm.,81.358398438,2.239713192,0.4227542579,136.35694885,12.696954727,0.4234144688,0,65000,Shale,5
15/9-23,2077.64,HORDALAND GP.,Skade Fm.,82.434608459,2.2531869411,0.4191633165,136.70881653,12.542394638,0.4260151982,0,65000,Shale,5
15/9-23,2077.792,HORDALAND GP.,Skade Fm.,86.179496765,2.2606945038,0.4272441864,135.74891663,12.468310356,0.4346991181,0,65000,Shale,5
15/9-23,2077.944,HORDALAND GP.,Skade Fm.,84.958610535,2.2402000427,0.4287627339,134.5629425,12.499522209,0.4448853731,0,65000,Shale,5
15/9-23,2078.096,HORDALAND GP.,Skade Fm.,83.805404663,2.2218253613,0.4159886837,134.38699341,12.571205139,0.45110479,0,65000,Shale,5
15/9-23,2078.248,HORDALAND GP.,Skade Fm.,88.229454041,2.2373063564,0.4221200943,134.76708984,12.807537079,0.4607474506,0,65000,Shale,5
15/9-23,2078.4,HORDALAND GP.,Skade Fm.,87.618057251,2.2688200474,0.4530149996,134.96182251,12.987407684,0.4849624932,0,65000,Shale,5
15/9-23,2078.552,HORDALAND GP.,Skade Fm.,81.660728455,2.2907984257,0.4650960565,135.27020264,12.939741135,0.5061329007,0,65000,Shale,5
15/9-23,2078.704,HORDALAND GP.,Skade Fm.,78.869537354,2.2647778988,0.4500980675,136.02603149,12.892073631,0.4946714044,0,65000,Shale,5
15/9-23,2078.856,HORDALAND GP.,Skade Fm.,82.669120789,2.2360861301,0.4387737513,136.66026306,12.874259949,0.4760400057,0,65000,Shale,5
15/9-23,2079.008,HORDALAND GP.,Skade Fm.,88.679443359,2.2400889397,0.4297351539,136.378479,12.806882858,0.4762000144,0,65000,Shale,5
15/9-23,2079.16,HORDALAND GP.,Skade Fm.,90.380073547,2.2330091,0.4184826612,136.54881287,12.720910072,0.4748598635,0,65000,Shale,5
15/9-23,2079.312,HORDALAND GP.,Skade Fm.,88.590515137,2.2256364822,0.4060970545,137.59489441,12.630055428,0.473162055,0,65000,Shale,5
15/9-23,2079.464,HORDALAND GP.,Skade Fm.,89.365394592,2.2297849655,0.4070341885,138.07980347,12.514557838,0.4753757119,0,65000,Shale,5
15/9-23,2079.616,HORDALAND GP.,Skade Fm.,94.673408508,2.2428441048,0.4338629544,137.91134644,12.500547409,0.4939902723,0,65000,Shale,5
15/9-23,2079.768,HORDALAND GP.,Skade Fm.,94.969367981,2.2559597492,0.4651950896,136.84394836,12.486534119,0.5283505917,0,65000,Shale,5
15/9-23,2079.92,HORDALAND GP.,Skade Fm.,91.570510864,2.2690849304,0.4731839895,135.54112244,12.47879982,0.5460566282,0,65000,Shale,5
15/9-23,2080.072,HORDALAND GP.,Skade Fm.,92.599594116,2.282145977,0.4601552188,136.29377747,12.573094368,0.5323601365,0,65000,Shale,5
15/9-23,2080.224,HORDALAND GP.,Skade Fm.,92.055145264,2.2972431183,0.4369406998,139.21536255,12.761529922,0.5091341138,0,65000,Shale,5
15/9-23,2080.376,HORDALAND GP.,Skade Fm.,85.064956665,2.426264286,0.4181344509,141.3762207,12.955563545,0.5002494454,0,65000,Shale,5
15/9-23,2080.528,HORDALAND GP.,Skade Fm.,81.02746582,2.5491101742,0.4229160547,141.4434967,13.148854256,0.5025596619,0,65000,Shale,5
15/9-23,2080.68,HORDALAND GP.,Skade Fm.,79.070213318,2.4063839912,0.4421643019,139.35520935,13.217199326,0.4986801445,0,65000,Shale,5
15/9-23,2080.832,HORDALAND GP.,Skade Fm.,73.310943604,2.2502787113,0.4192925096,137.34313965,12.992236137,0.5237932801,0,65000,Shale,5
15/9-23,2080.984,HORDALAND GP.,Skade Fm.,75.125808716,2.2270593643,0.4046418369,136.34373474,12.581189156,0.6298020482,0,65000,Shale,5
15/9-23,2081.136,HORDALAND GP.,Skade Fm.,84.480056763,2.2411527634,0.4274955988,135.88040161,12.5582304,0.6644690037,0,65000,Shale,5
15/9-23,2081.288,HORDALAND GP.,Skade Fm.,91.851318359,2.2591700554,0.4460375607,135.3366394,12.777061462,0.5504558682,0,65000,Shale,5
15/9-23,2081.44,HORDALAND GP.,Skade Fm.,95.301010132,2.2593998909,0.4436095059,133.89373779,12.797300339,0.4882155359,0,65000,Shale,5
15/9-23,2081.592,HORDALAND GP.,Skade Fm.,93.60358429,2.2720718384,0.4364565015,132.71665955,12.861722946,0.4919258952,0,65000,Shale,5
15/9-23,2081.744,HORDALAND GP.,Skade Fm.,91.031768799,2.2895998955,0.4368900061,132.37277222,13.014909744,0.492726028,0,65000,Shale,5
15/9-23,2081.896,HORDALAND GP.,Skade Fm.,91.208702087,2.2790982723,0.436871767,132.36206055,13.168097496,0.4927698374,0,65000,Shale,5
15/9-23,2082.048,HORDALAND GP.,Skade Fm.,88.44065094,2.264300108,0.435600847,132.69425964,13.257900238,0.494320333,0,65000,Shale,5
15/9-23,2082.2,HORDALAND GP.,Skade Fm.,88.548721313,2.2632367611,0.4505348802,133.13720703,13.106129646,0.4991815388,0,65000,Shale,5
15/9-23,2082.352,HORDALAND GP.,Skade Fm.,88.565139771,2.2521827221,0.4654615819,133.51641846,12.936379433,0.4921402633,0,65000,Shale,5
15/9-23,2082.504,HORDALAND GP.,Skade Fm.,89.286865234,2.2401201725,0.4547230899,133.39031982,13.043928146,0.4734499454,0,65000,Shale,5
15/9-23,2082.656,HORDALAND GP.,Skade Fm.,90.16619873,2.2583003044,0.4222165644,132.71733093,13.096563339,0.4621323347,0,65000,Shale,5
15/9-23,2082.808,HORDALAND GP.,Skade Fm.,90.426574707,2.2819178104,0.423807919,132.32264709,13.153907776,0.458443135,0,65000,Shale,5
15/9-23,2082.96,HORDALAND GP.,Skade Fm.,89.804962158,2.2832148075,0.4205158651,131.25567627,13.346814156,0.4565474391,0,65000,Shale,5
15/9-23,2083.112,HORDALAND GP.,Skade Fm.,86.675537109,2.2862448692,0.408603102,130.9662323,13.257398605,0.4654427469,0,65000,Shale,5
15/9-23,2083.264,HORDALAND GP.,Skade Fm.,84.357589722,2.2947824001,0.4084172845,132.27453613,12.793543816,0.5025195479,0,65000,Shale,5
15/9-23,2083.416,HORDALAND GP.,Skade Fm.,90.312324524,2.302816391,0.4100345671,133.32618713,12.752160072,0.5480253696,0,65000,Shale,5
15/9-23,2083.568,HORDALAND GP.,Skade Fm.,94.090286255,2.3031542301,0.417426616,134.42318726,12.984329224,0.5571790934,0,65000,Shale,5
15/9-23,2083.72,HORDALAND GP.,Skade Fm.,92.442718506,2.2833199501,0.4290105104,134.4037323,12.963188171,0.5273615718,0,65000,Shale,5
15/9-23,2083.872,HORDALAND GP.,Skade Fm.,95.006408691,2.2452476025,0.4278714955,133.80459595,12.575209618,0.5063904524,0,65000,Shale,5
15/9-23,2084.024,HORDALAND GP.,Skade Fm.,98.179603577,2.2339339256,0.4142643511,131.86094666,12.501709938,0.5137003064,0,65000,Shale,5
15/9-23,2084.176,HORDALAND GP.,Skade Fm.,96.88143158,2.230700016,0.4162720144,129.77098083,12.513899803,0.5269713998,0,65000,Shale,5
15/9-23,2084.328,HORDALAND GP.,Skade Fm.,91.199913025,2.2396419048,0.429672718,129.79454041,12.591097832,0.5317699313,0,65000,Shale,5
15/9-23,2084.48,HORDALAND GP.,Skade Fm.,86.370552063,2.2518856525,0.4431653619,131.06729126,12.733320236,0.5020131469,0,65000,Shale,5
15/9-23,2084.632,HORDALAND GP.,Skade Fm.,90.421028137,2.2344589233,0.450743854,132.37283325,12.812932968,0.4822856188,0,65000,Shale,5
15/9-23,2084.784,HORDALAND GP.,Skade Fm.,92.178184509,2.2149944305,0.4345166385,133.92987061,12.968648911,0.487857312,0,65000,Shale,5
15/9-23,2084.936,HORDALAND GP.,Skade Fm.,88.560295105,2.240029335,0.4457577765,135.61978149,13.015451431,0.4718598723,0,65000,Shale,5
15/9-23,2085.088,HORDALAND GP.,Skade Fm.,88.315811157,2.2728197575,0.4617298841,136.23747253,12.842094421,0.4541576505,0,65000,Shale,5
15/9-23,2085.24,HORDALAND GP.,Skade Fm.,89.151268005,2.2506041527,0.4507490098,136.60118103,12.655493736,0.4463819563,0,65000,Shale,5
15/9-23,2085.392,HORDALAND GP.,Skade Fm.,89.614395142,2.2355084419,0.4525757134,137.45198059,12.642807961,0.4401910901,0,65000,Shale,5
15/9-23,2085.544,HORDALAND GP.,Skade Fm.,89.372291565,2.2693150043,0.4441412091,138.48368835,12.78047657,0.441167742,0,65000,Shale,5
15/9-23,2085.696,HORDALAND GP.,Skade Fm.,89.011375427,2.2659399509,0.4278008938,138.60400391,12.924953461,0.4374254644,0,65000,Shale,5
15/9-23,2085.848,HORDALAND GP.,Skade Fm.,90.253631592,2.2168865204,0.4276536107,138.39120483,12.9445858,0.4397010505,0,65000,Shale,5
15/9-23,2086.0,HORDALAND GP.,Skade Fm.,92.199684143,2.2292704582,0.4334487915,138.3394165,12.892094612,0.445184797,0,65000,Shale,5
15/9-23,2086.152,HORDALAND GP.,Skade Fm.,94.174980164,2.2515096664,0.4240653217,138.46662903,12.896364212,0.4528072178,0,65000,Shale,5
15/9-23,2086.304,HORDALAND GP.,Skade Fm.,92.397567749,2.2741918564,0.4174149632,138.37738037,12.877936363,0.4750115871,0,65000,Shale,5
15/9-23,2086.456,HORDALAND GP.,Skade Fm.,88.819656372,2.2657306194,0.427495718,137.63801575,12.833845139,0.5110459924,0,65000,Shale,5
15/9-23,2086.608,HORDALAND GP.,Skade Fm.,86.81187439,2.2489356995,0.4251331091,136.14910889,12.773161888,0.5334313512,0,65000,Shale,5
15/9-23,2086.76,HORDALAND GP.,Skade Fm.,85.124053955,2.2725288868,0.4235222042,134.91844177,12.699979782,0.4985477626,0,65000,Shale,5
15/9-23,2086.912,HORDALAND GP.,Skade Fm.,85.220733643,2.2358372211,0.4232431054,135.2270813,12.670453072,0.4636267424,0,65000,Shale,5
15/9-23,2087.064,HORDALAND GP.,Skade Fm.,83.179870605,2.2012522221,0.4254551232,138.24517822,12.648127556,0.4401000142,0,65000,Shale,5
15/9-23,2087.216,HORDALAND GP.,Skade Fm.,87.426803589,2.226429224,0.4345090091,138.49263,12.675213814,0.440874666,0,65000,Shale,5
15/9-23,2087.368,HORDALAND GP.,Skade Fm.,86.728713989,2.2146265507,0.4244540632,136.74249268,12.774993896,0.4410625398,0,65000,Shale,5
15/9-23,2087.52,HORDALAND GP.,Skade Fm.,84.170707703,2.2237210274,0.4299506843,135.68927002,12.946100235,0.5162164569,0,65000,Shale,5
15/9-23,2087.672,HORDALAND GP.,Skade Fm.,82.245605469,2.2569692135,0.4231562912,135.09892273,13.044000626,0.6623979211,0,65000,Shale,5
15/9-23,2087.824,HORDALAND GP.,Skade Fm.,83.317108154,2.2923853397,0.4052191973,134.41960144,13.133135796,0.5835211873,0,65000,Shale,5
15/9-23,2087.976,HORDALAND GP.,Skade Fm.,85.236160278,2.3487291336,0.3934796154,132.47013855,13.232124329,0.5085521936,0,65000,Shale,5
15/9-23,2088.128,HORDALAND GP.,Skade Fm.,90.111579895,2.3649535179,0.4310534,129.88711548,13.147994041,0.4890008569,0,65000,Shale,5
15/9-23,2088.28,HORDALAND GP.,Skade Fm.,92.136268616,2.3044135571,0.4421630502,129.05561829,13.063862801,0.484378159,0,65000,Shale,5
15/9-23,2088.432,HORDALAND GP.,Skade Fm.,88.956993103,2.2414684296,0.4099057615,130.02693176,13.000850677,0.4859718382,0,65000,Shale,5
15/9-23,2088.584,HORDALAND GP.,Skade Fm.,91.524795532,2.2445495129,0.4020489454,130.28993225,12.914237976,0.4900719225,0,65000,Shale,5
15/9-23,2088.736,HORDALAND GP.,Skade Fm.,94.633308411,2.2401356697,0.4156767428,131.08306885,12.71783638,0.501958251,0,65000,Shale,5
15/9-23,2088.888,HORDALAND GP.,Skade Fm.,91.208992004,2.2277429104,0.4434562325,132.74145508,12.688599586,0.5109000206,0,65000,Shale,5
15/9-23,2089.04,HORDALAND GP.,Skade Fm.,87.039558411,2.2297751904,0.4281297922,134.0370636,12.686514854,0.5138140917,0,65000,Shale,5
15/9-23,2089.192,HORDALAND GP.,Skade Fm.,87.44972229,2.2371759415,0.4016678631,135.1105957,12.642180443,0.5209000111,0,65000,Shale,5
15/9-23,2089.344,HORDALAND GP.,Skade Fm.,86.312461853,2.2314519882,0.3977708817,135.49932861,12.714625359,0.5230967999,0,65000,Shale,5
15/9-23,2089.496,HORDALAND GP.,Skade Fm.,78.751441956,2.2369582653,0.3962658644,135.43696594,12.701529503,0.5213541985,0,65000,Shale,5
15/9-23,2089.648,HORDALAND GP.,Skade Fm.,83.432258606,2.2306005955,0.3908581138,134.90895081,12.641011238,0.5000237226,0,65000,Shale,5
15/9-23,2089.8,HORDALAND GP.,Skade Fm.,86.83052063,2.2326946259,0.3945825696,134.65592957,12.613425255,0.4880828559,0,65000,Shale,5
15/9-23,2089.952,HORDALAND GP.,Skade Fm.,87.005645752,2.2243280411,0.4067300856,134.71348572,12.676963806,0.4710249007,0,65000,Shale,5
15/9-23,2090.104,HORDALAND GP.,Skade Fm.,86.1745224,2.2151010036,0.4276441336,135.08055115,12.776385307,0.4535841644,0,65000,Shale,5
15/9-23,2090.256,HORDALAND GP.,Skade Fm.,82.814476013,2.2122137547,0.4282416105,135.49905396,12.78571701,0.4433372319,0,65000,Shale,5
15/9-23,2090.408,HORDALAND GP.,Skade Fm.,83.182312012,2.2114627361,0.4203408957,135.48579407,12.852169037,0.4316734374,0,65000,Shale,5
